,datos
1993,4.0
1994,4.72
1995,5.36
1996,6.08
1997,6.640000000000001
1998,7.04
1999,7.2
2000,7.28
2001,7.12
2002,6.72
2003,6.32
2004,5.6000000000000005
2005,4.88
2006,4.32
2007,3.68
2008,3.04
2009,2.56
2010,2.32
2011,2.24
2012,2.32
2013,2.64
2014,3.2
2015,3.7600000000000002
2016,4.4
2017,5.04
2018,5.76
2019,6.4
2020,6.8
2021,7.12
2022,7.28
2023,7.12
2024,6.88
2025,6.5600000000000005
2026,5.92
2027,5.28
2028,4.5600000000000005
2029,3.92
2030,3.2800000000000002
2031,2.72
2032,2.4
2033,2.24
2034,2.24
2035,2.48
2036,2.96
2037,3.52
2038,4.16
2039,4.8
2040,5.44
2041,6.16
2042,6.5600000000000005
2043,6.96
2044,7.2
2045,7.2
2046,7.04
2047,6.72
2048,6.24
2049,5.5200000000000005
2050,4.88
2051,4.16
2052,3.6
2053,2.96
2054,2.48
2055,2.32
2056,2.24
2057,2.48
2058,2.8000000000000003
2059,3.2
2060,3.84
2061,4.48
2062,5.12
2063,5.84
2064,6.4
2065,6.88
2066,7.2
2067,7.28
2068,7.2
2069,6.8
2070,6.4
2071,5.76
2072,5.12
2073,4.48
2074,3.84
2075,3.2800000000000002
2076,2.72
2077,2.4
2078,2.32
2079,2.4
2080,2.64
2081,3.04
2082,3.6
2083,4.16
2084,4.88
2085,5.5200000000000005
2086,6.24
2087,6.72
2088,7.04
2089,7.2
2090,7.2
2091,6.88
2092,6.5600000000000005
2093,6.08
2094,5.44
2095,4.8
2096,4.16
2097,3.6
2098,2.96
2099,2.56
2100,2.32
2101,2.32
2102,2.4
2103,2.8000000000000003
2104,3.44
2105,4.0
2106,4.64
2107,5.2
2108,5.92
2109,6.48
2110,6.88
2111,7.12
2112,7.12
2113,7.04
2114,6.72
2115,6.32
2116,5.68
2117,5.04
2118,4.4
2119,3.84
2120,3.2
2121,2.72
2122,2.4
2123,2.24
2124,2.32
2125,2.64
2126,3.2
2127,3.7600000000000002
2128,4.4
2129,4.96
2130,5.6000000000000005
2131,6.24
2132,6.640000000000001
2133,7.04
2134,7.2
2135,7.12
2136,6.88
2137,6.5600000000000005
2138,6.0
2139,5.36
2140,4.72
2141,4.08
2142,3.44
2143,2.88
2144,2.56
2145,2.32
2146,2.4
2147,2.48
2148,2.96
2149,3.52
2150,4.08
2151,4.64
2152,5.28
2153,6.0
2154,6.48
2155,6.88
2156,7.12
2157,7.2
2158,7.04
2159,6.640000000000001
2160,6.24
2161,5.6000000000000005
2162,4.88
2163,4.32
2164,3.7600000000000002
2165,3.2
2166,2.72
2167,2.48
2168,2.4
2169,2.48
2170,2.72
2171,3.2
2172,3.7600000000000002
2173,4.4
2174,5.04
2175,5.68
2176,6.32
2177,6.72
2178,7.04
2179,7.12
2180,7.12
2181,6.8
2182,6.4
2183,5.84
2184,5.2
2185,4.5600000000000005
2186,4.0
2187,3.44
2188,2.88
2189,2.56
2190,2.4
2191,2.4
2192,2.64
2193,2.96
2194,3.6
2195,4.16
2196,4.8
2197,5.44
2198,6.0
2199,6.5600000000000005
2200,6.88
2201,7.04
2202,7.12
2203,6.88
2204,6.5600000000000005
2205,6.16
2206,5.5200000000000005
2207,4.88
2208,4.32
2209,3.68
2210,3.04
2211,2.64
2212,2.4
2213,2.32
2214,2.48
2215,2.8000000000000003
2216,3.36
2217,3.92
2218,4.48
2219,5.12
2220,5.68
2221,6.32
2222,6.72
2223,6.96
2224,7.12
2225,7.04
2226,6.72
2227,6.4
2228,5.84
2229,5.12
2230,4.48
2231,3.92
2232,3.36
2233,2.8000000000000003
2234,2.48
2235,2.4
2236,2.48
2237,2.72
2238,3.04
2239,3.68
2240,4.24
2241,4.8
2242,5.44
2243,6.08
2244,6.5600000000000005
2245,6.88
2246,7.04
2247,7.04
2248,6.88
2249,6.48
2250,6.08
2251,5.36
2252,4.72
2253,4.16
2254,3.6
2255,3.04
2256,2.64
2257,2.48
2258,2.48
2259,2.56
2260,2.88
2261,3.36
2262,4.0
2263,4.5600000000000005
2264,5.12
2265,5.84
2266,6.4
2267,6.8
2268,7.04
2269,7.04
2270,6.96
2271,6.640000000000001
2272,6.24
2273,5.6000000000000005
2274,5.04
2275,4.48
2276,3.92
2277,3.36
2278,2.88
2279,2.48
2280,2.4
2281,2.48
2282,2.72
2283,3.2
2284,3.7600000000000002
2285,4.32
2286,4.96
2287,5.5200000000000005
2288,6.16
2289,6.5600000000000005
2290,6.8
2291,6.96
2292,6.96
2293,6.8
2294,6.4
2295,6.0
2296,5.36
2297,4.72
2298,4.16
2299,3.6
2300,3.04
2301,2.64
2302,2.48
2303,2.48
2304,2.64
2305,3.04
2306,3.52
2307,4.08
2308,4.64
2309,5.28
2310,5.92
2311,6.32
2312,6.72
2313,6.96
2314,6.96
2315,6.88
2316,6.5600000000000005
2317,6.24
2318,5.6000000000000005
2319,4.96
2320,4.4
2321,3.7600000000000002
2322,3.2
2323,2.8000000000000003
2324,2.56
2325,2.48
2326,2.56
2327,2.88
2328,3.36
2329,3.84
2330,4.4
2331,4.96
2332,5.5200000000000005
2333,6.16
2334,6.5600000000000005
2335,6.88
2336,7.04
2337,6.96
2338,6.8
2339,6.32
2340,5.84
2341,5.2
2342,4.64
2343,4.0
2344,3.52
2345,3.04
2346,2.72
2347,2.48
2348,2.48
2349,2.72
2350,3.12
2351,3.6
2352,4.16
2353,4.64
2354,5.28
2355,5.92
2356,6.4
2357,6.8
2358,6.96
2359,6.96
2360,6.8
2361,6.5600000000000005
2362,6.08
2363,5.44
2364,4.88
2365,4.32
2366,3.7600000000000002
2367,3.2800000000000002
2368,2.8000000000000003
2369,2.56
2370,2.48
2371,2.56
2372,2.88
2373,3.36
2374,3.92
2375,4.48
2376,5.04
2377,5.6000000000000005
2378,6.24
2379,6.5600000000000005
2380,6.88
2381,6.96
2382,6.8
2383,6.640000000000001
2384,6.24
2385,5.76
2386,5.2
2387,4.5600000000000005
2388,4.08
2389,3.44
2390,2.96
2391,2.64
2392,2.48
2393,2.56
2394,2.8000000000000003
2395,3.2
2396,3.68
2397,4.24
2398,4.8
2399,5.44
2400,6.0
2401,6.4
2402,6.72
2403,6.88
2404,6.88
2405,6.72
2406,6.48
2407,6.08
2408,5.44
2409,4.8
2410,4.24
2411,3.7600000000000002
2412,3.2
2413,2.8000000000000003
2414,2.56
2415,2.56
2416,2.72
2417,3.04
2418,3.52
2419,4.08
2420,4.5600000000000005
2421,5.04
2422,5.68
2423,6.24
2424,6.5600000000000005
2425,6.8
2426,6.88
2427,6.8
2428,6.5600000000000005
2429,6.16
2430,5.6000000000000005
2431,5.04
2432,4.4
2433,3.92
2434,3.44
2435,3.04
2436,2.72
2437,2.64
2438,2.64
2439,2.88
2440,3.36
2441,3.7600000000000002
2442,4.32
2443,4.88
2444,5.44
2445,6.0
2446,6.48
2447,6.72
2448,6.88
2449,6.8
2450,6.640000000000001
2451,6.32
2452,5.92
2453,5.28
2454,4.72
2455,4.16
2456,3.68
2457,3.2
2458,2.8000000000000003
2459,2.64
2460,2.64
2461,2.8000000000000003
2462,3.04
2463,3.52
2464,4.08
2465,4.64
2466,-2.96
2467,-2.96
2468,-2.96
2469,-2.96
2470,-2.96
2471,-2.96
2472,-2.96
2473,-2.96
2474,-2.96
2475,-2.96
2476,-2.96
2477,-2.96
2478,-2.96
2479,-2.96
2480,-2.96
2481,-2.96
2482,-2.96
2483,-2.96
2484,-2.96
2485,-2.96
2486,-2.96
2487,-2.96
2488,-2.96
2489,-2.96
2490,-2.96
2491,-2.96
2492,-2.96
2493,-2.96
2494,-2.96
2495,-2.96
2496,-2.96
2497,-2.96
2498,-2.96
2499,-2.96
