,datos
1961,3.6
1962,3.84
1963,4.16
1964,4.5600000000000005
1965,4.88
1966,5.36
1967,5.76
1968,6.08
1969,6.24
1970,6.32
1971,6.24
1972,6.16
1973,5.84
1974,5.36
1975,4.96
1976,4.5600000000000005
1977,4.24
1978,3.92
1979,3.6
1980,3.44
1981,3.36
1982,3.36
1983,3.52
1984,3.7600000000000002
1985,4.08
1986,4.32
1987,4.8
1988,5.12
1989,5.6000000000000005
1990,6.0
1991,6.24
1992,6.32
1993,6.24
1994,6.16
1995,5.92
1996,5.6000000000000005
1997,5.2
1998,4.8
1999,4.48
2000,4.08
2001,3.84
2002,3.52
2003,3.36
2004,3.36
2005,3.44
2006,3.6
2007,3.92
2008,4.24
2009,4.64
2010,5.04
2011,5.44
2012,5.84
2013,6.08
2014,6.24
2015,6.24
2016,6.24
2017,6.0
2018,5.76
2019,5.36
2020,4.96
2021,4.64
2022,4.24
2023,3.92
2024,3.6
2025,3.44
2026,3.36
2027,3.44
2028,3.6
2029,3.84
2030,4.16
2031,4.48
2032,4.88
2033,5.2
2034,5.6000000000000005
2035,6.0
2036,6.24
2037,6.24
2038,6.24
2039,6.16
2040,5.92
2041,5.5200000000000005
2042,5.12
2043,4.72
2044,4.32
2045,4.0
2046,3.68
2047,3.52
2048,3.36
2049,3.44
2050,3.52
2051,3.7600000000000002
2052,4.0
2053,4.32
2054,4.72
2055,5.04
2056,5.44
2057,5.84
2058,6.16
2059,6.24
2060,6.24
2061,6.24
2062,6.0
2063,5.68
2064,5.2
2065,4.88
2066,4.48
2067,4.16
2068,3.84
2069,3.6
2070,3.52
2071,3.44
2072,3.52
2073,3.6
2074,3.92
2075,4.16
2076,4.5600000000000005
2077,4.88
2078,5.28
2079,5.68
2080,6.0
2081,6.24
2082,6.24
2083,6.24
2084,6.08
2085,5.76
2086,5.44
2087,5.04
2088,4.64
2089,4.32
2090,4.0
2091,3.68
2092,3.52
2093,3.44
2094,3.44
2095,3.52
2096,3.7600000000000002
2097,4.0
2098,4.4
2099,4.8
2100,5.2
2101,5.5200000000000005
2102,5.84
2103,6.08
2104,6.24
2105,6.24
2106,6.16
2107,5.92
2108,5.6000000000000005
2109,5.2
2110,4.88
2111,4.48
2112,4.16
2113,3.84
2114,3.6
2115,3.44
2116,3.44
2117,3.52
2118,3.68
2119,4.0
2120,4.32
2121,4.64
2122,4.96
2123,5.36
2124,5.76
2125,6.0
2126,6.16
2127,6.24
2128,6.16
2129,6.08
2130,5.76
2131,5.36
2132,4.96
2133,4.5600000000000005
2134,4.24
2135,3.92
2136,3.68
2137,3.44
2138,3.44
2139,3.44
2140,3.6
2141,3.84
2142,4.16
2143,4.4
2144,4.8
2145,5.2
2146,5.5200000000000005
2147,5.92
2148,6.16
2149,6.24
2150,6.24
2151,6.16
2152,5.84
2153,5.5200000000000005
2154,5.04
2155,4.72
2156,4.32
2157,4.08
2158,3.7600000000000002
2159,3.6
2160,3.44
2161,3.44
2162,3.52
2163,3.7600000000000002
2164,4.0
2165,4.32
2166,4.64
2167,5.04
2168,5.44
2169,5.76
2170,6.08
2171,6.24
2172,6.24
2173,6.16
2174,6.0
2175,5.6000000000000005
2176,5.28
2177,4.96
2178,4.5600000000000005
2179,4.16
2180,3.92
2181,3.68
2182,3.52
2183,3.44
2184,3.44
2185,3.68
2186,3.84
2187,4.16
2188,4.5600000000000005
2189,4.88
2190,5.28
2191,5.6000000000000005
2192,6.0
2193,6.16
2194,6.24
2195,6.24
2196,6.08
2197,5.84
2198,5.44
2199,5.04
2200,4.72
2201,4.32
2202,4.0
2203,3.7600000000000002
2204,3.6
2205,3.44
2206,3.44
2207,3.6
2208,3.84
2209,4.08
2210,4.4
2211,4.8
2212,5.04
2213,5.44
2214,5.76
2215,6.08
2216,6.16
2217,6.24
2218,6.16
2219,6.0
2220,5.6000000000000005
2221,5.2
2222,4.88
2223,4.48
2224,4.16
2225,3.84
2226,3.68
2227,3.52
2228,3.44
2229,3.52
2230,3.68
2231,3.92
2232,4.24
2233,4.64
2234,4.88
2235,5.28
2236,5.6000000000000005
2237,6.0
2238,6.16
2239,6.24
2240,6.16
2241,6.0
2242,5.76
2243,5.44
2244,4.96
2245,4.64
2246,4.24
2247,3.92
2248,3.68
2249,3.6
2250,3.52
2251,3.44
2252,3.6
2253,3.84
2254,4.08
2255,4.4
2256,4.8
2257,5.12
2258,5.5200000000000005
2259,5.84
2260,6.16
2261,6.24
2262,6.24
2263,6.16
2264,5.84
2265,5.5200000000000005
2266,5.12
2267,4.88
2268,4.48
2269,4.16
2270,3.92
2271,3.68
2272,3.52
2273,3.44
2274,3.52
2275,3.7600000000000002
2276,4.0
2277,4.24
2278,4.64
2279,5.04
2280,5.36
2281,5.76
2282,6.0
2283,6.16
2284,6.24
2285,6.16
2286,6.0
2287,5.6000000000000005
2288,5.28
2289,4.96
2290,4.64
2291,4.24
2292,4.0
2293,3.68
2294,3.52
2295,3.44
2296,3.52
2297,3.68
2298,3.92
2299,4.16
2300,4.48
2301,4.88
2302,5.2
2303,5.5200000000000005
2304,5.92
2305,6.16
2306,6.16
2307,6.16
2308,6.08
2309,5.84
2310,5.5200000000000005
2311,5.12
2312,4.88
2313,4.48
2314,4.08
2315,3.84
2316,3.6
2317,3.52
2318,3.52
2319,3.6
2320,3.7600000000000002
2321,4.08
2322,4.4
2323,4.72
2324,5.04
2325,5.36
2326,5.76
2327,6.0
2328,6.16
2329,6.24
2330,6.16
2331,5.92
2332,5.6000000000000005
2333,5.2
2334,4.88
2335,4.5600000000000005
2336,4.16
2337,3.92
2338,3.7600000000000002
2339,3.6
2340,3.52
2341,3.6
2342,3.7600000000000002
2343,3.92
2344,4.16
2345,4.5600000000000005
2346,4.88
2347,5.2
2348,5.6000000000000005
2349,6.0
2350,6.16
2351,6.24
2352,6.16
2353,6.08
2354,5.76
2355,5.44
2356,5.04
2357,4.72
2358,4.4
2359,4.08
2360,3.84
2361,3.68
2362,3.52
2363,3.52
2364,3.6
2365,3.84
2366,4.08
2367,4.4
2368,4.72
2369,5.12
2370,5.44
2371,5.76
2372,6.08
2373,6.16
2374,6.16
2375,6.08
2376,5.84
2377,5.5200000000000005
2378,5.2
2379,4.88
2380,4.5600000000000005
2381,4.24
2382,3.92
2383,3.68
2384,-2.96
2385,-2.96
2386,-2.96
2387,-2.96
2388,-2.96
2389,-2.96
2390,-2.96
2391,-2.96
2392,-2.96
2393,-2.96
2394,-2.96
2395,-2.96
2396,-2.96
2397,-2.96
2398,-2.96
2399,-2.96
2400,-2.96
2401,-2.96
2402,-2.96
2403,-2.96
2404,-2.96
2405,-2.96
2406,-2.96
2407,-2.96
2408,-2.96
2409,-2.96
2410,-2.96
2411,-2.96
2412,-2.96
2413,-2.96
2414,-2.96
2415,-2.96
2416,-2.96
2417,-2.96
2418,-2.96
2419,-2.96
2420,-2.96
2421,-2.96
2422,-2.96
2423,-2.96
2424,-2.96
2425,-2.96
2426,-2.96
2427,-2.96
2428,-2.96
2429,-2.96
2430,-2.96
2431,-2.96
2432,-2.96
2433,-2.96
2434,-2.96
2435,-2.96
2436,-2.96
2437,-2.96
2438,-2.96
2439,-2.96
2440,-2.96
2441,-2.96
2442,-2.96
2443,-2.96
2444,-2.96
2445,-2.96
2446,-2.96
2447,-2.96
2448,-2.96
2449,-2.96
2450,-2.96
2451,-2.96
2452,-2.96
2453,-2.96
2454,-2.96
2455,-2.96
2456,-2.96
2457,-2.96
2458,-2.96
2459,-2.96
2460,-2.96
2461,-2.96
2462,-2.96
2463,-2.96
2464,-2.96
2465,-2.96
2466,-2.96
2467,-2.96
2468,-2.96
2469,-2.96
2470,-2.96
2471,-2.96
2472,-2.96
2473,-2.96
2474,-2.96
2475,-2.96
2476,-2.96
2477,-2.96
2478,-2.96
2479,-2.96
2480,-2.96
2481,-2.96
2482,-2.96
2483,-2.96
2484,-2.96
2485,-2.96
2486,-2.96
2487,-2.96
2488,-2.96
2489,-2.96
2490,-2.96
2491,-2.96
2492,-2.96
2493,-2.96
2494,-2.96
2495,-2.96
2496,-2.96
2497,-2.96
2498,-2.96
2499,-2.96
