,datos
236,10.72
237,11.120000000000001
238,11.200000000000001
239,11.040000000000001
240,10.16
241,8.64
242,7.12
243,5.44
244,3.84
245,2.24
246,1.12
247,0.4
248,0.16
249,0.16
250,0.16
251,0.4
252,1.2
253,2.32
254,3.92
255,5.5200000000000005
256,7.2
257,8.72
258,10.08
259,10.96
260,11.120000000000001
261,11.120000000000001
262,10.64
263,9.28
264,7.76
265,6.24
266,4.48
267,2.88
268,1.6
269,0.64
270,0.24
271,0.16
272,0.16
273,0.32
274,0.8
275,1.84
276,3.2
277,4.8
278,6.4
279,7.92
280,9.36
281,10.64
282,11.120000000000001
283,11.120000000000001
284,10.96
285,9.84
286,8.4
287,6.88
288,5.2
289,3.68
290,2.16
291,1.12
292,0.4
293,0.24
294,0.24
295,0.24
296,0.64
297,1.36
298,2.48
299,4.08
300,5.6000000000000005
301,7.2
302,8.72
303,10.0
304,10.96
305,11.120000000000001
306,11.040000000000001
307,10.32
308,8.96
309,7.5200000000000005
310,6.0
311,4.32
312,2.8000000000000003
313,1.52
314,0.8
315,0.32
316,0.24
317,0.24
318,0.4
319,0.96
320,2.0
321,3.36
322,4.88
323,6.5600000000000005
324,8.08
325,9.44
326,10.56
327,10.96
328,11.040000000000001
329,10.64
330,9.44
331,8.16
332,6.72
333,5.12
334,3.6
335,2.16
336,1.12
337,0.48
338,0.24
339,0.24
340,0.24
341,0.72
342,1.52
343,2.72
344,4.32
345,5.76
346,7.36
347,8.72
348,10.0
349,10.8
350,10.96
351,10.8
352,9.92
353,8.72
354,7.28
355,5.76
356,4.32
357,2.72
358,1.52
359,0.72
360,0.32
361,0.24
362,0.24
363,0.56
364,1.2
365,2.24
366,3.68
367,5.04
368,6.640000000000001
369,8.0
370,9.28
371,10.32
372,10.88
373,10.96
374,10.4
375,9.200000000000001
376,7.92
377,6.4
378,4.88
379,3.36
380,2.0
381,1.12
382,0.56
383,0.32
384,0.24
385,0.48
386,0.88
387,1.68
388,2.96
389,4.4
390,5.92
391,7.44
392,8.8
393,9.92
394,10.72
395,10.88
396,10.64
397,9.6
398,8.4
399,7.12
400,5.5200000000000005
401,4.08
402,2.64
403,1.52
404,0.8
405,0.48
406,0.32
407,0.32
408,0.64
409,1.36
410,2.32
411,3.84
412,5.2
413,6.8
414,8.16
415,9.28
416,10.32
417,10.72
418,10.64
419,9.92
420,8.96
421,7.6000000000000005
422,6.32
423,4.8
424,3.36
425,2.0
426,1.2
427,0.56
428,0.32
429,0.32
430,0.56
431,1.04
432,1.92
433,3.2
434,4.64
435,6.16
436,7.5200000000000005
437,8.8
438,9.84
439,10.56
440,10.64
441,10.32
442,9.36
443,8.16
444,6.88
445,5.36
446,4.0
447,2.56
448,1.52
449,0.8
450,0.4
451,0.32
452,0.4
453,0.8
454,1.52
455,2.64
456,4.08
457,5.36
458,6.88
459,8.16
460,9.28
461,10.16
462,10.64
463,10.4
464,9.76
465,8.72
466,7.44
467,6.0
468,4.5600000000000005
469,3.12
470,1.92
471,1.12
472,0.64
473,0.4
474,0.4
475,0.72
476,1.2
477,2.16
478,3.36
479,4.8
480,6.24
481,7.5200000000000005
482,8.8
483,9.76
484,10.4
485,10.48
486,10.08
487,9.040000000000001
488,7.92
489,6.640000000000001
490,5.12
491,3.84
492,2.48
493,1.52
494,0.88
495,0.48
496,0.4
497,0.56
498,0.96
499,1.68
500,2.8000000000000003
501,4.16
502,5.5200000000000005
503,6.96
504,8.24
505,9.28
506,10.08
507,10.4
508,10.24
509,9.44
510,8.4
511,7.2
512,5.76
513,4.4
514,3.04
515,1.92
516,1.2
517,0.64
518,0.4
519,0.48
520,0.72
521,1.36
522,2.32
523,3.68
524,4.96
525,6.4
526,7.68
527,8.8
528,9.68
529,10.24
530,10.24
531,9.76
532,8.88
533,7.68
534,6.48
535,5.04
536,3.7600000000000002
537,2.4
538,1.44
539,0.8
540,0.56
541,0.48
542,0.64
543,1.12
544,1.92
545,3.04
546,4.4
547,5.68
548,7.12
549,8.24
550,9.200000000000001
551,9.92
552,10.24
553,10.0
554,9.200000000000001
555,8.16
556,6.96
557,5.6000000000000005
558,4.24
559,2.88
560,1.84
561,1.12
562,0.72
563,0.56
564,0.64
565,0.96
566,1.6
567,2.48
568,3.84
569,5.04
570,6.48
571,7.68
572,8.8
573,9.68
574,10.08
575,10.08
576,9.52
577,8.64
578,7.44
579,6.16
580,4.88
581,3.52
582,2.32
583,1.44
584,0.88
585,0.64
586,0.64
587,0.8
588,1.28
589,2.08
590,3.2
591,4.64
592,5.92
593,7.28
594,8.4
595,9.28
596,9.92
597,10.08
598,9.76
599,8.96
600,7.92
601,6.72
602,5.36
603,4.24
604,2.8000000000000003
605,1.84
606,1.12
607,0.8
608,0.64
609,0.72
610,1.04
611,1.76
612,2.72
613,4.08
614,5.28
615,6.640000000000001
616,7.76
617,8.8
618,9.52
619,9.92
620,9.76
621,9.200000000000001
622,8.32
623,7.28
624,6.08
625,4.72
626,3.44
627,2.24
628,1.36
629,0.88
630,0.64
631,0.72
632,0.96
633,1.44
634,2.32
635,3.52
636,4.72
637,6.08
638,7.28
639,8.32
640,9.200000000000001
641,9.76
642,9.84
643,9.52
644,8.8
645,7.76
646,6.5600000000000005
647,5.2
648,4.0
649,2.72
650,1.76
651,1.12
652,0.8
653,0.72
654,0.8
655,1.28
656,2.0
657,2.96
658,4.24
659,5.44
660,6.640000000000001
661,7.84
662,8.88
663,9.52
664,9.84
665,9.6
666,9.040000000000001
667,8.16
668,6.96
669,5.76
670,4.48
671,3.2800000000000002
672,2.16
673,1.36
674,0.96
675,0.8
676,0.8
677,1.04
678,1.68
679,2.48
680,3.68
681,4.88
682,6.24
683,7.36
684,8.4
685,9.28
686,9.68
687,9.68
688,9.28
689,8.48
690,7.44
691,6.32
692,5.04
693,3.92
694,2.64
695,1.76
696,1.12
697,0.8
698,0.72
699,0.96
700,1.36
701,2.08
702,3.2
703,4.4
704,5.6000000000000005
705,6.88
706,8.0
707,8.88
708,9.44
709,9.68
710,9.44
711,8.88
712,7.92
713,6.88
714,5.6000000000000005
715,4.4
716,3.12
717,2.08
718,1.36
719,0.96
720,0.8
721,0.88
722,1.2
723,1.84
724,2.72
725,3.92
726,5.12
727,6.32
728,7.44
729,8.4
730,9.200000000000001
731,9.52
732,9.52
733,9.120000000000001
734,8.32
735,7.28
736,6.16
737,4.88
738,3.68
739,2.48
740,1.68
741,1.12
742,0.88
743,0.8
744,1.04
745,1.52
746,2.32
747,3.36
748,4.48
749,5.76
750,6.96
751,7.92
752,8.88
753,9.44
754,9.6
755,9.28
756,8.64
757,7.68
758,6.640000000000001
759,5.36
760,4.24
761,2.96
762,2.0
763,1.36
764,1.04
765,0.88
766,0.96
767,1.28
768,1.92
769,2.8000000000000003
770,4.0
771,5.2
772,6.48
773,7.5200000000000005
774,8.56
775,9.120000000000001
776,9.44
777,9.36
778,8.88
779,8.08
780,7.12
781,6.0
782,4.72
783,3.6
784,2.48
785,1.68
786,1.2
787,0.88
788,0.88
789,1.12
790,1.6
791,2.4
792,3.6
793,4.72
794,5.92
795,7.12
796,8.08
797,8.88
798,9.28
799,9.36
800,9.120000000000001
801,8.4
802,7.5200000000000005
803,6.48
804,5.2
805,4.16
806,2.88
807,1.92
808,1.36
809,0.96
810,0.88
811,1.04
812,1.44
813,2.08
814,3.04
815,4.24
816,5.44
817,6.5600000000000005
818,7.6000000000000005
819,8.48
820,9.040000000000001
821,9.28
822,9.200000000000001
823,8.72
824,7.92
825,6.88
826,5.76
827,4.5600000000000005
828,3.36
829,2.32
830,1.6
831,1.2
832,0.96
833,1.04
834,1.36
835,1.84
836,2.64
837,3.7600000000000002
838,4.88
839,6.08
840,7.2
841,8.16
842,8.88
843,9.28
844,9.28
845,8.96
846,8.24
847,7.28
848,6.24
849,5.04
850,4.0
851,2.8000000000000003
852,1.92
853,1.36
854,1.12
855,0.96
856,1.12
857,1.52
858,2.16
859,3.2800000000000002
860,4.4
861,5.5200000000000005
862,6.72
863,7.76
864,8.56
865,9.120000000000001
866,9.28
867,9.120000000000001
868,8.56
869,7.68
870,6.72
871,5.5200000000000005
872,4.4
873,3.36
874,2.32
875,1.68
876,1.2
877,0.96
878,1.04
879,1.36
880,1.84
881,2.8000000000000003
882,3.92
883,4.96
884,6.24
885,7.28
886,8.24
887,8.88
888,9.200000000000001
889,9.120000000000001
890,8.8
891,8.08
892,7.2
893,6.16
894,4.88
895,3.84
896,2.72
897,1.92
898,1.36
899,1.04
900,1.04
901,1.2
902,1.68
903,2.48
904,3.44
905,4.48
906,5.68
907,6.8
908,7.76
909,8.56
910,9.040000000000001
911,9.200000000000001
912,8.96
913,8.48
914,7.6000000000000005
915,6.640000000000001
916,5.44
917,4.32
918,3.2
919,2.24
920,1.52
921,1.12
922,1.04
923,1.12
924,1.52
925,2.08
926,2.96
927,4.08
928,5.12
929,6.32
930,7.36
931,8.16
932,8.88
933,9.200000000000001
934,9.120000000000001
935,8.72
936,7.92
937,7.04
938,5.92
939,4.8
940,3.68
941,2.64
942,1.84
943,1.36
944,1.12
945,1.12
946,1.28
947,1.84
948,2.48
949,3.6
950,4.64
951,5.76
952,6.88
953,7.84
954,8.64
955,9.040000000000001
956,9.200000000000001
957,8.88
958,8.24
959,7.36
960,6.4
961,5.28
962,4.24
963,3.12
964,2.24
965,1.6
966,1.2
967,1.12
968,1.2
969,1.6
970,2.16
971,3.12
972,4.24
973,5.28
974,6.48
975,7.5200000000000005
976,8.24
977,8.88
978,9.120000000000001
979,8.96
980,8.56
981,7.84
982,6.88
983,5.76
984,4.72
985,3.6
986,2.56
987,1.76
988,1.36
989,1.12
990,1.12
991,1.36
992,1.92
993,2.64
994,3.7600000000000002
995,4.8
996,5.92
997,6.96
998,7.84
999,8.56
1000,8.96
1001,8.96
1002,8.72
1003,8.08
1004,7.28
1005,6.32
1006,5.12
1007,4.08
1008,2.96
1009,2.08
1010,1.52
1011,1.2
1012,1.12
1013,1.28
1014,1.68
1015,2.32
1016,3.2800000000000002
1017,4.32
1018,5.36
1019,6.48
1020,7.44
1021,8.24
1022,8.8
1023,8.96
1024,8.96
1025,8.4
1026,7.6000000000000005
1027,6.72
1028,5.6000000000000005
1029,4.48
1030,3.44
1031,2.48
1032,1.84
1033,1.44
1034,1.2
1035,1.28
1036,1.52
1037,2.08
1038,2.8000000000000003
1039,3.92
1040,4.88
1041,6.08
1042,7.12
1043,7.92
1044,8.64
1045,8.96
1046,8.96
1047,8.64
1048,7.92
1049,7.12
1050,6.16
1051,4.96
1052,4.0
1053,2.88
1054,2.16
1055,1.6
1056,1.2
1057,1.12
1058,1.36
1059,1.76
1060,2.4
1061,3.44
1062,4.48
1063,5.5200000000000005
1064,6.640000000000001
1065,7.5200000000000005
1066,8.24
1067,8.72
1068,8.96
1069,8.72
1070,8.24
1071,7.5200000000000005
1072,6.5600000000000005
1073,5.5200000000000005
1074,4.48
1075,3.36
1076,2.48
1077,1.76
1078,1.36
1079,1.12
1080,1.28
1081,1.6
1082,2.16
1083,2.96
1084,4.08
1085,5.04
1086,6.16
1087,7.12
1088,7.92
1089,8.56
1090,8.88
1091,8.8
1092,8.48
1093,7.84
1094,6.96
1095,6.0
1096,4.88
1097,3.84
1098,2.8000000000000003
1099,2.0
1100,1.52
1101,1.28
1102,1.28
1103,1.44
1104,1.92
1105,2.56
1106,3.6
1107,4.5600000000000005
1108,5.6000000000000005
1109,6.640000000000001
1110,7.5200000000000005
1111,8.24
1112,8.72
1113,8.88
1114,8.64
1115,8.08
1116,7.36
1117,6.4
1118,5.36
1119,4.32
1120,3.2800000000000002
1121,2.4
1122,1.84
1123,1.36
1124,1.28
1125,1.36
1126,1.76
1127,2.24
1128,3.12
1129,4.16
1130,5.12
1131,6.16
1132,7.12
1133,7.92
1134,8.56
1135,8.8
1136,8.72
1137,8.32
1138,7.68
1139,6.8
1140,5.76
1141,4.72
1142,3.7600000000000002
1143,2.72
1144,2.08
1145,1.6
1146,1.36
1147,1.36
1148,1.52
1149,1.92
1150,2.64
1151,3.68
1152,4.64
1153,5.68
1154,6.72
1155,7.5200000000000005
1156,8.24
1157,8.64
1158,8.72
1159,8.4
1160,7.92
1161,7.2
1162,6.32
1163,5.2
1164,4.24
1165,3.2
1166,2.32
1167,1.76
1168,1.36
1169,1.36
1170,1.44
1171,1.76
1172,2.32
1173,3.2
1174,4.32
1175,5.28
1176,6.32
1177,7.12
1178,7.92
1179,8.4
1180,8.64
1181,8.56
1182,8.16
1183,7.5200000000000005
1184,6.72
1185,5.6000000000000005
1186,4.64
1187,3.6
1188,2.64
1189,2.0
1190,1.52
1191,1.36
1192,1.36
1193,1.6
1194,2.08
1195,2.8000000000000003
1196,3.84
1197,4.8
1198,5.76
1199,6.72
1200,7.5200000000000005
1201,8.16
1202,8.56
1203,8.64
1204,8.32
1205,7.76
1206,6.96
1207,6.16
1208,5.04
1209,4.08
1210,3.04
1211,2.32
1212,1.76
1213,1.52
1214,1.36
1215,1.52
1216,1.84
1217,2.48
1218,3.36
1219,4.32
1220,5.36
1221,6.32
1222,7.2
1223,7.84
1224,8.4
1225,8.56
1226,8.4
1227,8.0
1228,7.28
1229,6.48
1230,5.44
1231,4.48
1232,3.52
1233,2.64
1234,2.0
1235,1.6
1236,1.44
1237,1.36
1238,1.68
1239,2.16
1240,2.88
1241,3.92
1242,4.88
1243,5.92
1244,6.8
1245,7.6000000000000005
1246,8.16
1247,8.48
1248,8.48
1249,8.16
1250,7.6000000000000005
1251,6.8
1252,5.92
1253,4.88
1254,4.0
1255,3.04
1256,2.24
1257,1.76
1258,1.44
1259,1.44
1260,1.6
1261,2.0
1262,2.56
1263,3.6
1264,4.48
1265,5.44
1266,6.4
1267,7.2
1268,7.84
1269,8.24
1270,8.4
1271,8.32
1272,7.84
1273,7.2
1274,6.4
1275,5.36
1276,4.4
1277,3.44
1278,2.48
1279,1.92
1280,1.6
1281,1.36
1282,1.52
1283,1.84
1284,2.32
1285,3.04
1286,4.08
1287,4.96
1288,5.92
1289,6.72
1290,7.5200000000000005
1291,8.08
1292,8.32
1293,8.32
1294,8.0
1295,7.44
1296,6.640000000000001
1297,5.68
1298,4.8
1299,3.84
1300,2.88
1301,2.24
1302,1.76
1303,1.52
1304,1.52
1305,1.76
1306,2.08
1307,2.64
1308,3.68
1309,4.48
1310,5.44
1311,6.48
1312,7.28
1313,7.84
1314,8.24
1315,8.32
1316,8.16
1317,7.6000000000000005
1318,7.04
1319,6.24
1320,5.12
1321,4.32
1322,3.36
1323,2.48
1324,2.0
1325,1.68
1326,1.52
1327,1.6
1328,1.92
1329,2.4
1330,3.2
1331,4.16
1332,5.04
1333,6.08
1334,6.88
1335,7.5200000000000005
1336,8.0
1337,8.24
1338,8.16
1339,7.84
1340,7.28
1341,6.48
1342,5.6000000000000005
1343,4.64
1344,3.84
1345,2.8000000000000003
1346,2.16
1347,1.76
1348,1.52
1349,1.52
1350,1.76
1351,2.16
1352,2.8000000000000003
1353,3.84
1354,4.64
1355,5.6000000000000005
1356,6.48
1357,7.28
1358,7.84
1359,8.08
1360,8.16
1361,8.0
1362,7.5200000000000005
1363,6.88
1364,6.0
1365,5.04
1366,4.16
1367,3.2
1368,2.4
1369,1.92
1370,1.6
1371,1.52
1372,1.68
1373,2.08
1374,2.56
1375,3.44
1376,4.32
1377,5.12
1378,6.08
1379,6.88
1380,7.5200000000000005
1381,8.0
1382,8.16
1383,8.08
1384,7.76
1385,7.12
1386,6.4
1387,5.44
1388,4.48
1389,3.68
1390,2.8000000000000003
1391,2.16
1392,1.84
1393,1.68
1394,1.68
1395,1.92
1396,2.32
1397,2.96
1398,3.92
1399,4.8
1400,5.6000000000000005
1401,6.5600000000000005
1402,7.28
1403,7.76
1404,8.08
1405,8.16
1406,7.84
1407,7.36
1408,6.640000000000001
1409,5.84
1410,4.88
1411,4.08
1412,3.2
1413,2.48
1414,2.0
1415,1.76
1416,1.6
1417,1.76
1418,2.08
1419,2.64
1420,3.52
1421,4.4
1422,5.28
1423,6.24
1424,6.96
1425,7.6000000000000005
1426,7.92
1427,8.08
1428,7.92
1429,7.5200000000000005
1430,6.96
1431,6.24
1432,5.28
1433,4.4
1434,3.6
1435,2.72
1436,2.16
1437,1.84
1438,1.6
1439,1.68
1440,1.92
1441,2.4
1442,3.2
1443,4.08
1444,4.88
1445,5.76
1446,6.640000000000001
1447,7.28
1448,7.68
1449,7.92
1450,8.0
1451,7.68
1452,7.2
1453,6.5600000000000005
1454,5.68
1455,4.88
1456,3.92
1457,3.04
1458,2.4
1459,1.92
1460,1.68
1461,1.6
1462,1.84
1463,2.24
1464,2.88
1465,3.68
1466,4.5600000000000005
1467,5.36
1468,6.24
1469,6.96
1470,7.5200000000000005
1471,7.84
1472,8.0
1473,7.84
1474,7.44
1475,6.88
1476,6.08
1477,5.12
1478,4.32
1479,3.44
1480,2.64
1481,2.16
1482,1.84
1483,1.68
1484,1.84
1485,2.08
1486,2.56
1487,3.2800000000000002
1488,4.16
1489,4.96
1490,5.84
1491,6.640000000000001
1492,7.36
1493,7.76
1494,7.92
1495,7.92
1496,7.5200000000000005
1497,7.12
1498,6.32
1499,5.5200000000000005
1500,4.64
1501,3.84
1502,3.04
1503,2.4
1504,2.0
1505,1.76
1506,1.76
1507,1.92
1508,2.32
1509,2.96
1510,3.84
1511,4.64
1512,5.5200000000000005
1513,6.32
1514,7.04
1515,7.5200000000000005
1516,7.84
1517,7.84
1518,7.68
1519,7.28
1520,6.640000000000001
1521,5.84
1522,5.04
1523,4.24
1524,3.44
1525,2.64
1526,2.08
1527,1.84
1528,1.76
1529,1.84
1530,2.16
1531,2.64
1532,3.52
1533,4.32
1534,5.12
1535,6.0
1536,6.72
1537,7.28
1538,7.68
1539,7.84
1540,7.76
1541,7.44
1542,6.96
1543,6.24
1544,5.36
1545,4.5600000000000005
1546,3.7600000000000002
1547,2.88
1548,2.24
1549,1.92
1550,1.76
1551,1.76
1552,2.08
1553,2.48
1554,3.2
1555,4.0
1556,4.8
1557,5.5200000000000005
1558,6.4
1559,7.04
1560,7.5200000000000005
1561,7.76
1562,7.84
1563,7.6000000000000005
1564,7.12
1565,6.5600000000000005
1566,5.68
1567,4.88
1568,4.08
1569,3.2800000000000002
1570,2.48
1571,2.08
1572,1.92
1573,1.84
1574,1.92
1575,2.24
1576,2.8000000000000003
1577,3.6
1578,4.4
1579,5.2
1580,6.08
1581,6.72
1582,7.36
1583,7.68
1584,7.84
1585,7.6000000000000005
1586,7.36
1587,6.72
1588,6.08
1589,5.2
1590,4.4
1591,3.6
1592,2.8000000000000003
1593,2.32
1594,2.0
1595,1.84
1596,1.92
1597,2.08
1598,2.48
1599,3.2800000000000002
1600,4.08
1601,4.88
1602,5.68
1603,6.5600000000000005
1604,7.12
1605,7.5200000000000005
1606,7.68
1607,7.68
1608,7.44
1609,6.96
1610,6.32
1611,5.5200000000000005
1612,4.8
1613,4.0
1614,3.2
1615,2.56
1616,2.08
1617,1.84
1618,1.84
1619,2.0
1620,2.4
1621,2.96
1622,3.7600000000000002
1623,4.5600000000000005
1624,5.44
1625,6.24
1626,6.8
1627,7.36
1628,7.6000000000000005
1629,7.68
1630,7.5200000000000005
1631,7.2
1632,6.640000000000001
1633,5.92
1634,5.12
1635,4.32
1636,3.52
1637,2.72
1638,2.24
1639,2.0
1640,1.84
1641,2.0
1642,2.24
1643,2.72
1644,3.52
1645,4.24
1646,5.04
1647,5.76
1648,6.48
1649,7.12
1650,7.5200000000000005
1651,7.6000000000000005
1652,7.6000000000000005
1653,7.36
1654,6.88
1655,6.24
1656,5.44
1657,4.64
1658,3.84
1659,3.04
1660,2.4
1661,2.08
1662,1.92
1663,1.92
1664,2.08
1665,2.56
1666,3.12
1667,3.92
1668,4.64
1669,5.44
1670,6.24
1671,6.8
1672,7.36
1673,7.6000000000000005
1674,7.68
1675,7.44
1676,7.12
1677,6.48
1678,5.76
1679,4.88
1680,4.24
1681,3.44
1682,2.72
1683,2.24
1684,2.08
1685,1.92
1686,2.0
1687,2.32
1688,2.8000000000000003
1689,3.6
1690,4.32
1691,5.12
1692,5.92
1693,6.640000000000001
1694,7.2
1695,7.5200000000000005
1696,7.6000000000000005
1697,7.5200000000000005
1698,7.2
1699,6.72
1700,6.08
1701,5.28
1702,4.5600000000000005
1703,3.84
1704,3.04
1705,2.4
1706,2.08
1707,1.92
1708,1.92
1709,2.16
1710,2.56
1711,3.2800000000000002
1712,4.08
1713,4.8
1714,5.6000000000000005
1715,6.4
1716,6.88
1717,7.36
1718,7.5200000000000005
1719,7.5200000000000005
1720,7.36
1721,6.96
1722,6.4
1723,5.6000000000000005
1724,4.88
1725,4.16
1726,3.36
1727,2.64
1728,2.16
1729,1.92
1730,1.92
1731,2.08
1732,2.4
1733,2.96
1734,3.7600000000000002
1735,4.48
1736,5.2
1737,6.0
1738,6.640000000000001
1739,7.12
1740,7.44
1741,7.6000000000000005
1742,7.5200000000000005
1743,7.12
1744,6.640000000000001
1745,6.0
1746,5.12
1747,4.4
1748,3.68
1749,2.88
1750,2.32
1751,2.08
1752,2.0
1753,2.08
1754,2.32
1755,2.72
1756,3.44
1757,4.16
1758,4.88
1759,5.6000000000000005
1760,6.32
1761,6.96
1762,7.36
1763,7.6000000000000005
1764,7.5200000000000005
1765,7.36
1766,6.88
1767,6.24
1768,5.44
1769,4.72
1770,4.0
1771,3.2
1772,2.64
1773,2.24
1774,2.08
1775,2.08
1776,2.16
1777,2.48
1778,3.04
1779,3.84
1780,4.5600000000000005
1781,5.36
1782,6.08
1783,6.72
1784,7.2
1785,7.5200000000000005
1786,7.5200000000000005
1787,7.36
1788,6.96
1789,6.48
1790,5.76
1791,5.04
1792,4.32
1793,3.6
1794,2.8000000000000003
1795,2.4
1796,2.08
1797,2.0
1798,2.08
1799,2.32
1800,2.8000000000000003
1801,3.52
1802,4.32
1803,4.96
1804,5.76
1805,6.48
1806,7.04
1807,7.36
1808,7.5200000000000005
1809,7.44
1810,7.12
1811,6.72
1812,6.16
1813,5.36
1814,4.64
1815,3.92
1816,3.12
1817,2.56
1818,2.16
1819,2.0
1820,2.0
1821,2.24
1822,2.64
1823,3.2800000000000002
1824,4.0
1825,4.72
1826,5.44
1827,6.16
1828,6.72
1829,7.2
1830,7.44
1831,7.5200000000000005
1832,7.36
1833,6.88
1834,6.4
1835,5.68
1836,4.88
1837,4.16
1838,3.44
1839,2.72
1840,2.32
1841,2.08
1842,2.0
1843,2.16
1844,2.4
1845,2.96
1846,3.68
1847,4.32
1848,5.04
1849,5.76
1850,6.48
1851,6.96
1852,7.36
1853,7.5200000000000005
1854,7.44
1855,7.12
1856,6.5600000000000005
1857,6.0
1858,5.12
1859,4.48
1860,3.7600000000000002
1861,3.04
1862,2.48
1863,2.24
1864,2.08
1865,2.08
1866,2.32
1867,2.64
1868,3.36
1869,4.08
1870,4.8
1871,5.5200000000000005
1872,6.24
1873,6.8
1874,7.28
1875,7.44
1876,7.44
1877,7.2
1878,6.8
1879,6.24
1880,5.6000000000000005
1881,4.88
1882,4.16
1883,3.36
1884,2.72
1885,2.32
1886,2.08
1887,2.08
1888,2.16
1889,2.48
1890,3.04
1891,3.7600000000000002
1892,4.48
1893,5.2
1894,5.92
1895,6.5600000000000005
1896,7.04
1897,7.36
1898,7.44
1899,7.28
1900,6.96
1901,6.48
1902,5.92
1903,5.12
1904,4.4
1905,3.7600000000000002
1906,2.96
1907,2.48
1908,2.16
1909,2.0
1910,2.08
1911,2.32
1912,2.8000000000000003
1913,3.44
1914,4.16
1915,4.88
1916,5.5200000000000005
1917,6.32
1918,6.8
1919,7.2
1920,7.44
1921,7.36
1922,7.2
1923,6.8
1924,6.24
1925,5.44
1926,4.72
1927,4.0
1928,3.2800000000000002
1929,2.64
1930,2.32
1931,2.08
1932,2.08
1933,2.24
1934,2.64
1935,3.2
1936,3.92
1937,4.5600000000000005
1938,5.2
1939,6.0
1940,6.5600000000000005
1941,7.04
1942,7.36
1943,7.44
1944,7.28
1945,6.96
1946,6.4
1947,5.76
1948,5.04
1949,4.32
1950,3.6
1951,2.88
1952,2.48
1953,2.16
1954,2.08
1955,2.16
1956,2.4
1957,2.88
1958,3.52
1959,4.24
1960,4.96
1961,5.68
1962,6.4
1963,6.96
1964,7.28
1965,7.44
1966,7.36
1967,7.12
1968,6.640000000000001
1969,6.0
1970,5.28
1971,4.64
1972,3.92
1973,3.2800000000000002
1974,2.64
1975,2.32
1976,2.08
1977,2.08
1978,2.24
1979,2.64
1980,3.2800000000000002
1981,4.0
1982,4.64
