,,,-84.000014E-3,488.000035E-3,
,,,-82.000010E-3,480.000019E-3,
,,,-80.000013E-3,472.000033E-3,
,,,-78.000009E-3,464.000016E-3,
,,,-76.000012E-3,464.000016E-3,
,,,-74.000008E-3,456.000030E-3,
,,,-72.000012E-3,456.000030E-3,
,,,-70.000008E-3,456.000030E-3,
,,,-68.000011E-3,456.000030E-3,
,,,-66.000015E-3,464.000016E-3,
,,,-64.000010E-3,464.000016E-3,
,,,-62.000010E-3,472.000033E-3,
,,,-60.000010E-3,472.000033E-3,
,,,-58.000010E-3,480.000019E-3,
,,,-56.000009E-3,488.000035E-3,
,,,-54.00001E-3,496.000022E-3,
,,,-52.00001E-3,504.000008E-3,
,,,-50.00001E-3,512.000024E-3,
,,,-48.00001E-3,520.000041E-3,
,,,-46.00001E-3,527.999997E-3,
,,,-44.00001E-3,527.999997E-3,
,,,-42.00001E-3,536.000013E-3,
,,,-40.00001E-3,544.000030E-3,
,,,-38.00001E-3,536.000013E-3,
,,,-36.00001E-3,544.000030E-3,
,,,-34.00001E-3,544.000030E-3,
,,,-32.00001E-3,536.000013E-3,
,,,-30.00001E-3,536.000013E-3,
,,,-28.00001E-3,527.999997E-3,
,,,-26.00001E-3,527.999997E-3,
,,,-24.00001E-3,520.000041E-3,
,,,-22.00001E-3,504.000008E-3,
,,,-20.0000E-3,504.000008E-3,
,,,-18.0000E-3,496.000022E-3,
,,,-16.0000E-3,488.000035E-3,
,,,-14.0000E-3,480.000019E-3,
,,,-12.0000E-3,472.000033E-3,
,,,-10.0000E-3,472.000033E-3,
,,,-8.000009E-3,440.000027E-3,
,,,-6.00001E-3,360.00001E-3,
,,,-4.00001E-3,536.000013E-3,
,,,-2.0000E-3,872.000039E-3,
,,,-7.916242E-9,1.0720,
,,,2.0000E-3,1.000,
,,,3.99999E-3,808.000028E-3,
,,,5.99999E-3,872.000039E-3,
,,,7.999992E-3,1.0880,
,,,9.999992E-3,1.2400,
,,,12.0000E-3,1.1600,
,,,14.0000E-3,912.000060E-3,
,,,16.0000E-3,792.000055E-3,
,,,18.0000E-3,904.000044E-3,
,,,20.0000E-3,1.0400,
,,,21.99999E-3,936.000049E-3,
,,,23.99999E-3,608.000040E-3,
,,,25.99999E-3,384.00000E-3,
,,,27.99999E-3,384.00000E-3,
,,,29.99999E-3,480.000019E-3,
,,,31.99999E-3,424.000025E-3,
,,,33.99999E-3,256.00001E-3,
,,,35.99999E-3,104.0000E-3,
,,,38.00000E-3,80.000006E-3,
,,,40.00000E-3,128.0000E-3,
,,,42.00000E-3,192.00000E-3,
,,,43.99999E-3,144.0000E-3,
,,,45.99999E-3,64.000003E-3,
,,,47.99999E-3,64.000003E-3,
,,,49.99999E-3,112.0000E-3,
,,,51.99999E-3,272.00001E-3,
,,,53.99999E-3,320.00002E-3,
,,,55.999994E-3,240.00001E-3,
,,,57.999995E-3,232.00001E-3,
,,,59.999995E-3,360.00001E-3,
,,,61.999995E-3,632.000029E-3,
,,,63.999996E-3,792.000055E-3,
,,,65.999992E-3,752.000034E-3,
,,,67.999996E-3,712.000012E-3,
,,,69.999993E-3,792.000055E-3,
,,,71.999997E-3,1.0080,
,,,73.999994E-3,1.1360,
,,,75.999998E-3,1.1200,
,,,77.999994E-3,1.0080,
,,,79.999998E-3,936.000049E-3,
,,,81.999995E-3,1.000,
,,,83.999999E-3,1.0800,
,,,85.999995E-3,1.0640,
,,,88.000000E-3,872.000039E-3,
,,,89.999996E-3,624.000013E-3,
,,,91.999993E-3,568.000019E-3,
,,,93.999997E-3,640.000045E-3,
,,,95.999993E-3,632.000029E-3,
,,,97.999997E-3,416.000009E-3,
,,,99.999994E-3,224.00001E-3,
,,,102.0000E-3,152.00001E-3,
,,,104.0000E-3,192.00000E-3,
,,,106.0000E-3,248.00001E-3,
,,,108.0000E-3,168.00001E-3,
,,,110.0000E-3,80.000006E-3,
,,,112.0000E-3,56.000002E-3,
,,,114.0000E-3,80.000006E-3,
,,,116.0000E-3,176.00001E-3,
,,,118.0000E-3,200.00000E-3,
,,,120.0000E-3,160.00001E-3,
,,,122.0000E-3,128.0000E-3,
,,,124.0000E-3,208.00000E-3,
,,,126.0000E-3,400.00001E-3,
,,,128.0000E-3,544.000030E-3,
,,,130.0000E-3,552.000046E-3,
,,,132.0000E-3,488.000035E-3,
,,,134.0000E-3,584.000051E-3,
,,,136.0000E-3,856.000066E-3,
,,,138.0000E-3,1.0320,
,,,140.0000E-3,1.0400,
,,,142.0000E-3,936.000049E-3,
,,,144.0000E-3,920.000017E-3,
,,,146.0000E-3,1.0320,
,,,148.0000E-3,1.1600,
,,,150.00001E-3,1.1280,
,,,152.00000E-3,952.000022E-3,
,,,154.00000E-3,816.000044E-3,
,,,156.00000E-3,800.000012E-3,
,,,157.99999E-3,888.000071E-3,
,,,160.00000E-3,816.000044E-3,
,,,162.00000E-3,584.000051E-3,
,,,164.00000E-3,384.00000E-3,
,,,165.99999E-3,304.00002E-3,
,,,168.00000E-3,336.00003E-3,
,,,170.00000E-3,336.00003E-3,
,,,172.00001E-3,240.00001E-3,
,,,173.99999E-3,112.0000E-3,
,,,176.00000E-3,80.000006E-3,
,,,178.00000E-3,104.0000E-3,
,,,180.00001E-3,152.00001E-3,
,,,182.00000E-3,152.00001E-3,
,,,184.00000E-3,96.000001E-3,
,,,186.00000E-3,80.000006E-3,
,,,187.99999E-3,144.0000E-3,
,,,190.00000E-3,264.00000E-3,
,,,192.00000E-3,352.00003E-3,
,,,194.00001E-3,336.00003E-3,
,,,195.99999E-3,352.00003E-3,
,,,198.00000E-3,456.000030E-3,
,,,200.00000E-3,656.000018E-3,
,,,202.00001E-3,848.000050E-3,
,,,204.00000E-3,864.000022E-3,
,,,206.00000E-3,856.000066E-3,
,,,208.00000E-3,888.000071E-3,
,,,210.00001E-3,1.000,
,,,212.00000E-3,1.1120,
,,,214.00000E-3,1.1120,
,,,216.00001E-3,1.0320,
,,,218.00001E-3,944.000065E-3,
,,,220.00000E-3,952.000022E-3,
,,,222.00000E-3,992.000043E-3,
,,,224.00001E-3,960.000038E-3,
,,,226.00000E-3,800.000012E-3,
,,,228.00000E-3,576.000035E-3,
,,,230.00000E-3,496.000022E-3,
,,,232.00001E-3,488.000035E-3,
,,,234.00000E-3,472.000033E-3,
,,,236.00000E-3,344.00001E-3,
,,,238.00001E-3,208.00000E-3,
,,,240.00001E-3,144.0000E-3,
,,,242.00000E-3,144.0000E-3,
,,,244.00000E-3,176.00001E-3,
,,,246.00001E-3,152.00001E-3,
,,,248.00001E-3,104.0000E-3,
,,,250.00000E-3,80.000006E-3,
,,,252.00000E-3,88.000007E-3,
,,,254.00001E-3,168.00001E-3,
,,,256.00001E-3,232.00001E-3,
,,,258.00002E-3,240.00001E-3,
,,,259.99999E-3,232.00001E-3,
,,,261.99999E-3,288.00002E-3,
,,,264.00000E-3,456.000030E-3,
,,,266.00000E-3,616.000056E-3,
,,,268.00001E-3,688.000023E-3,
,,,270.00001E-3,672.000051E-3,
,,,272.00001E-3,728.000045E-3,
,,,274.00002E-3,904.000044E-3,
,,,275.99999E-3,1.0320,
,,,278.00000E-3,1.0720,
,,,280.00000E-3,1.0080,
,,,282.00001E-3,960.000038E-3,
,,,284.00001E-3,1.0080,
,,,286.00001E-3,1.0720,
,,,288.00002E-3,1.0640,
,,,289.99999E-3,936.000049E-3,
,,,292.00000E-3,776.000023E-3,
,,,294.00000E-3,696.000040E-3,
,,,296.00000E-3,704.000056E-3,
,,,298.00001E-3,656.000018E-3,
,,,300.00001E-3,496.000022E-3,
,,,302.00002E-3,328.00001E-3,
,,,304.00002E-3,248.00001E-3,
,,,305.99999E-3,248.00001E-3,
,,,308.00000E-3,256.00001E-3,
,,,310.00000E-3,192.00000E-3,
,,,312.00001E-3,112.0000E-3,
,,,314.00001E-3,80.000006E-3,
,,,316.00001E-3,104.0000E-3,
,,,318.00002E-3,144.0000E-3,
,,,319.99999E-3,160.00001E-3,
,,,322.00000E-3,144.0000E-3,
,,,324.00000E-3,136.0000E-3,
,,,326.00001E-3,200.00000E-3,
,,,328.00001E-3,320.00002E-3,
,,,330.00001E-3,416.000009E-3,
,,,332.00002E-3,456.000030E-3,
,,,334.00002E-3,480.000019E-3,
,,,336.00000E-3,568.000019E-3,
,,,338.00000E-3,736.000061E-3,
,,,340.00000E-3,896.000028E-3,
,,,342.00001E-3,952.000022E-3,
,,,344.00001E-3,936.000049E-3,
,,,346.00002E-3,952.000022E-3,
,,,348.00002E-3,1.0080,
,,,349.99999E-3,1.0800,
,,,352.00000E-3,1.0800,
,,,354.00000E-3,1.0080,
,,,356.00001E-3,928.000033E-3,
,,,358.00001E-3,888.000071E-3,
,,,360.00001E-3,888.000071E-3,
,,,362.00002E-3,824.000061E-3,
,,,364.00002E-3,680.000007E-3,
,,,366.00000E-3,512.000024E-3,
,,,368.00000E-3,416.000009E-3,
,,,370.00000E-3,384.00000E-3,
,,,372.00001E-3,344.00001E-3,
,,,374.00001E-3,280.00000E-3,
,,,376.00002E-3,184.00002E-3,
,,,378.00002E-3,128.0000E-3,
,,,380.00000E-3,128.0000E-3,
,,,382.00000E-3,136.0000E-3,
,,,384.00000E-3,144.0000E-3,
,,,386.00001E-3,120.0000E-3,
,,,388.00001E-3,104.0000E-3,
,,,390.00002E-3,128.0000E-3,
,,,392.00002E-3,200.00000E-3,
,,,394.00002E-3,288.00002E-3,
,,,396.00000E-3,320.00002E-3,
,,,398.00000E-3,336.00003E-3,
,,,400.00001E-3,392.00002E-3,
,,,402.00001E-3,527.999997E-3,
,,,404.000014E-3,696.000040E-3,
,,,406.000018E-3,792.000055E-3,
,,,408.000022E-3,816.000044E-3,
,,,410.000026E-3,840.000033E-3,
,,,412.000000E-3,944.000065E-3,
,,,414.000005E-3,1.0320,
,,,416.000009E-3,1.0720,
,,,418.000013E-3,1.0320,
,,,420.000017E-3,976.000071E-3,
,,,422.000021E-3,968.000054E-3,
,,,424.000025E-3,984.000027E-3,
,,,425.999999E-3,976.000071E-3,
,,,428.000003E-3,872.000039E-3,
,,,430.000007E-3,696.000040E-3,
,,,432.000011E-3,592.000008E-3,
,,,434.000015E-3,552.000046E-3,
,,,436.000019E-3,520.000041E-3,
,,,438.000023E-3,400.00001E-3,
,,,440.000027E-3,288.00002E-3,
,,,442.000002E-3,208.00000E-3,
,,,444.000006E-3,192.00000E-3,
,,,446.000010E-3,200.00000E-3,
,,,448.000014E-3,168.00001E-3,
,,,450.000018E-3,120.0000E-3,
,,,452.000022E-3,96.000001E-3,
,,,454.000026E-3,104.0000E-3,
,,,456.000000E-3,160.00001E-3,
,,,458.000004E-3,192.00000E-3,
,,,460.000008E-3,208.00000E-3,
,,,462.000012E-3,208.00000E-3,
,,,464.000016E-3,272.00001E-3,
,,,466.000021E-3,384.00000E-3,
,,,468.000025E-3,496.000022E-3,
,,,470.000029E-3,568.000019E-3,
,,,472.000003E-3,600.000024E-3,
,,,474.000007E-3,696.000040E-3,
,,,476.000011E-3,832.000017E-3,
,,,478.000015E-3,944.000065E-3,
,,,480.000019E-3,992.000043E-3,
,,,482.000023E-3,976.000071E-3,
,,,484.000027E-3,984.000027E-3,
,,,486.000001E-3,1.0080,
,,,488.000005E-3,1.0400,
,,,490.000010E-3,1.0320,
,,,492.000014E-3,960.000038E-3,
,,,494.000018E-3,888.000071E-3,
,,,496.000022E-3,800.000012E-3,
,,,498.000026E-3,760.000050E-3,
,,,500.000000E-3,680.000007E-3,
,,,502.000034E-3,560.000002E-3,
,,,504.000008E-3,448.000014E-3,
,,,506.000042E-3,352.00003E-3,
,,,508.000016E-3,304.00002E-3,
,,,509.999990E-3,272.00001E-3,
,,,512.000024E-3,224.00001E-3,
,,,513.999999E-3,168.00001E-3,
,,,516.000032E-3,120.0000E-3,
,,,518.000007E-3,120.0000E-3,
,,,520.000041E-3,128.0000E-3,
,,,522.000015E-3,152.00001E-3,
,,,523.999989E-3,144.0000E-3,
,,,526.000023E-3,152.00001E-3,
,,,527.999997E-3,192.00000E-3,
,,,530.000031E-3,256.00001E-3,
,,,532.000005E-3,344.00001E-3,
,,,534.000039E-3,400.00001E-3,
,,,536.000013E-3,448.000014E-3,
,,,538.000047E-3,512.000024E-3,
,,,540.000021E-3,624.000013E-3,
,,,541.999996E-3,784.000039E-3,
,,,544.000030E-3,872.000039E-3,
,,,546.000004E-3,904.000044E-3,
,,,548.000038E-3,928.000033E-3,
,,,550.000012E-3,976.000071E-3,
,,,552.000046E-3,1.0400,
,,,554.000020E-3,1.0560,
,,,555.999994E-3,1.0240,
,,,558.000028E-3,960.000038E-3,
,,,560.000002E-3,920.000017E-3,
,,,562.000036E-3,912.000060E-3,
,,,564.000010E-3,872.000039E-3,
,,,566.000044E-3,768.000007E-3,
,,,568.000019E-3,600.000024E-3,
,,,569.999993E-3,504.000008E-3,
,,,572.000027E-3,448.000014E-3,
,,,574.000001E-3,408.000022E-3,
,,,576.000035E-3,336.00003E-3,
,,,578.000009E-3,248.00001E-3,
,,,580.000043E-3,184.00002E-3,
,,,582.000017E-3,160.00001E-3,
,,,583.999991E-3,168.00001E-3,
,,,586.000025E-3,160.00001E-3,
,,,588.000000E-3,128.0000E-3,
,,,590.000033E-3,120.0000E-3,
,,,592.000008E-3,144.0000E-3,
,,,594.000041E-3,192.00000E-3,
,,,596.000016E-3,248.00001E-3,
,,,598.000050E-3,272.00001E-3,
,,,600.000024E-3,312.00001E-3,
,,,601.999998E-3,368.00003E-3,
,,,604.000032E-3,480.000019E-3,
,,,606.000006E-3,592.000008E-3,
,,,608.000040E-3,680.000007E-3,
,,,610.000014E-3,736.000061E-3,
,,,612.000048E-3,800.000012E-3,
,,,614.000022E-3,912.000060E-3,
,,,615.999997E-3,984.000027E-3,
,,,618.000031E-3,1.0160,
,,,620.000005E-3,1.0080,
,,,622.000039E-3,1.000,
,,,624.000013E-3,1.000,
,,,626.000047E-3,1.000,
,,,628.000021E-3,976.000071E-3,
,,,629.999995E-3,896.000028E-3,
,,,632.000029E-3,792.000055E-3,
,,,634.000003E-3,712.000012E-3,
,,,636.000037E-3,632.000029E-3,
,,,638.000011E-3,560.000002E-3,
,,,640.000045E-3,464.000016E-3,
,,,642.000020E-3,368.00003E-3,
,,,643.999994E-3,296.00000E-3,
,,,646.000028E-3,256.00001E-3,
,,,648.000002E-3,224.00001E-3,
,,,650.000036E-3,192.00000E-3,
,,,652.000010E-3,160.00001E-3,
,,,654.000044E-3,136.0000E-3,
,,,656.000018E-3,136.0000E-3,
,,,658.000052E-3,152.00001E-3,
,,,660.000026E-3,168.00001E-3,
,,,662.000000E-3,200.00000E-3,
,,,664.000034E-3,224.00001E-3,
,,,666.000009E-3,264.00000E-3,
,,,668.000042E-3,336.00003E-3,
,,,670.000017E-3,416.000009E-3,
,,,672.000051E-3,504.000008E-3,
,,,674.000025E-3,568.000019E-3,
,,,675.999999E-3,648.000002E-3,
,,,678.000033E-3,744.000018E-3,
,,,680.000007E-3,856.000066E-3,
,,,682.000041E-3,936.000049E-3,
,,,684.000015E-3,968.000054E-3,
,,,686.000049E-3,976.000071E-3,
,,,688.000023E-3,992.000043E-3,
,,,689.999998E-3,1.0240,
,,,692.000031E-3,1.0320,
,,,694.000006E-3,1.000,
,,,696.000040E-3,928.000033E-3,
,,,698.000014E-3,856.000066E-3,
,,,700.000048E-3,816.000044E-3,
,,,702.000022E-3,752.000034E-3,
,,,703.999996E-3,648.000002E-3,
,,,706.000030E-3,520.000041E-3,
,,,708.000004E-3,424.000025E-3,
,,,710.000038E-3,368.00003E-3,
,,,712.000012E-3,328.00001E-3,
,,,714.000046E-3,280.00000E-3,
,,,716.000021E-3,216.00001E-3,
,,,718.000054E-3,168.00001E-3,
,,,720.000029E-3,152.00001E-3,
,,,722.000003E-3,160.00001E-3,
,,,724.000037E-3,168.00001E-3,
,,,726.000011E-3,160.00001E-3,
,,,728.000045E-3,152.00001E-3,
,,,730.000019E-3,192.00000E-3,
,,,732.000053E-3,240.00001E-3,
,,,734.000027E-3,312.00001E-3,
,,,736.000001E-3,352.00003E-3,
,,,738.000035E-3,400.00001E-3,
,,,740.000010E-3,472.000033E-3,
,,,742.000043E-3,576.000035E-3,
,,,744.000018E-3,704.000056E-3,
,,,746.000051E-3,784.000039E-3,
,,,748.000026E-3,840.000033E-3,
,,,750.000000E-3,888.000071E-3,
,,,752.000034E-3,960.000038E-3,
,,,754.000008E-3,1.0160,
,,,756.000042E-3,1.0240,
,,,758.000016E-3,1.0080,
,,,760.000050E-3,984.000027E-3,
,,,762.000024E-3,976.000071E-3,
,,,764.000058E-3,952.000022E-3,
,,,766.000032E-3,904.000044E-3,
,,,768.000007E-3,808.000028E-3,
,,,770.000041E-3,704.000056E-3,
,,,772.000015E-3,616.000056E-3,
,,,774.000049E-3,536.000013E-3,
,,,776.000023E-3,472.000033E-3,
,,,778.000057E-3,384.00000E-3,
,,,780.000031E-3,320.00002E-3,
,,,782.000005E-3,264.00000E-3,
,,,784.000039E-3,224.00001E-3,
,,,786.000013E-3,200.00000E-3,
,,,788.000047E-3,176.00001E-3,
,,,790.000021E-3,160.00001E-3,
,,,792.000055E-3,152.00001E-3,
,,,794.000030E-3,160.00001E-3,
,,,796.000004E-3,192.00000E-3,
,,,798.000038E-3,216.00001E-3,
,,,800.000012E-3,264.00000E-3,
,,,802.000046E-3,304.00002E-3,
,,,804.000020E-3,352.00003E-3,
,,,806.000054E-3,424.000025E-3,
,,,808.000028E-3,504.000008E-3,
,,,810.000002E-3,600.000024E-3,
,,,812.000036E-3,680.000007E-3,
,,,814.000010E-3,760.000050E-3,
,,,816.000044E-3,848.000050E-3,
,,,818.000019E-3,920.000017E-3,
,,,820.000052E-3,976.000071E-3,
,,,822.000027E-3,1.000,
,,,824.000061E-3,1.000,
,,,826.000035E-3,1.000,
,,,828.000009E-3,1.000,
,,,830.000043E-3,992.000043E-3,
,,,832.000017E-3,952.000022E-3,
,,,834.000051E-3,872.000039E-3,
,,,836.000025E-3,776.000023E-3,
,,,838.000059E-3,704.000056E-3,
,,,840.000033E-3,632.000029E-3,
,,,842.000008E-3,544.000030E-3,
,,,844.000041E-3,456.000030E-3,
,,,846.000016E-3,360.00001E-3,
,,,848.000050E-3,320.00002E-3,
,,,850.000024E-3,280.00000E-3,
,,,852.000058E-3,248.00001E-3,
,,,854.000032E-3,200.00000E-3,
,,,856.000006E-3,168.00001E-3,
,,,858.000040E-3,160.00001E-3,
,,,860.000014E-3,168.00001E-3,
,,,862.000048E-3,192.00000E-3,
,,,864.000022E-3,192.00000E-3,
,,,866.000056E-3,208.00000E-3,
,,,868.000031E-3,256.00001E-3,
,,,870.000005E-3,312.00001E-3,
,,,872.000039E-3,384.00000E-3,
,,,874.000013E-3,448.000014E-3,
,,,876.000047E-3,496.000022E-3,
,,,878.000021E-3,576.000035E-3,
,,,880.000055E-3,680.000007E-3,
,,,882.000029E-3,800.000012E-3,
,,,884.000063E-3,872.000039E-3,
,,,886.000037E-3,912.000060E-3,
,,,888.000011E-3,944.000065E-3,
,,,890.000045E-3,984.000027E-3,
,,,892.000020E-3,1.0240,
,,,894.000053E-3,1.0160,
,,,896.000028E-3,992.000043E-3,
,,,898.000062E-3,952.000022E-3,
,,,900.000036E-3,920.000017E-3,
,,,902.000010E-3,880.000055E-3,
,,,904.000044E-3,808.000028E-3,
,,,906.000018E-3,704.000056E-3,
,,,908.000052E-3,592.000008E-3,
,,,910.000026E-3,512.000024E-3,
,,,912.000060E-3,456.000030E-3,
,,,914.000034E-3,384.00000E-3,
,,,916.000009E-3,328.00001E-3,
,,,918.000042E-3,264.00000E-3,
,,,920.000017E-3,232.00001E-3,
,,,922.000051E-3,200.00000E-3,
,,,924.000025E-3,192.00000E-3,
,,,926.000059E-3,176.00001E-3,
,,,928.000033E-3,168.00001E-3,
,,,930.000007E-3,176.00001E-3,
,,,932.000041E-3,192.00000E-3,
,,,934.000015E-3,232.00001E-3,
,,,936.000049E-3,272.00001E-3,
,,,938.000023E-3,320.00002E-3,
,,,940.000057E-3,376.00002E-3,
,,,942.000031E-3,440.000027E-3,
,,,944.000065E-3,520.000041E-3,
,,,946.000040E-3,608.000040E-3,
,,,948.000014E-3,704.000056E-3,
,,,950.000048E-3,784.000039E-3,
,,,952.000022E-3,848.000050E-3,
,,,954.000056E-3,920.000017E-3,
,,,956.000030E-3,960.000038E-3,
,,,958.000064E-3,1.000,
,,,960.000038E-3,1.0080,
,,,962.000012E-3,1.000,
,,,964.000046E-3,984.000027E-3,
,,,966.000021E-3,952.000022E-3,
,,,968.000054E-3,928.000033E-3,
,,,970.000029E-3,864.000022E-3,
,,,972.000062E-3,776.000023E-3,
,,,974.000037E-3,688.000023E-3,
,,,976.000011E-3,592.000008E-3,
,,,978.000045E-3,527.999997E-3,
,,,980.000019E-3,456.000030E-3,
,,,982.000053E-3,376.00002E-3,
,,,984.000027E-3,312.00001E-3,
,,,986.000061E-3,264.00000E-3,
,,,988.000035E-3,232.00001E-3,
,,,990.000010E-3,208.00000E-3,
,,,992.000043E-3,184.00002E-3,
,,,994.000018E-3,168.00001E-3,
,,,996.000051E-3,168.00001E-3,
,,,998.000026E-3,184.00002E-3,
,,,1.000,216.00001E-3,
,,,1.0020,248.00001E-3,
,,,1.0040,272.00001E-3,
,,,1.0060,312.00001E-3,
,,,1.0080,384.00000E-3,
,,,1.0100,464.000016E-3,
,,,1.0120,536.000013E-3,
,,,1.0140,600.000024E-3,
,,,1.0160,680.000007E-3,
,,,1.0180,784.000039E-3,
,,,1.0200,872.000039E-3,
,,,1.0220,936.000049E-3,
,,,1.0240,952.000022E-3,
,,,1.0260,976.000071E-3,
,,,1.0280,992.000043E-3,
,,,1.0300,1.0080,
,,,1.0320,1.000,
,,,1.0340,952.000022E-3,
,,,1.0360,896.000028E-3,
,,,1.0380,840.000033E-3,
,,,1.0400,784.000039E-3,
,,,1.0420,696.000040E-3,
,,,1.0440,592.000008E-3,
,,,1.0460,504.000008E-3,
,,,1.0480,432.000011E-3,
,,,1.0500,384.00000E-3,
,,,1.0520,328.00001E-3,
,,,1.0540,272.00001E-3,
,,,1.0560,232.00001E-3,
,,,1.0580,200.00000E-3,
,,,1.0600,192.00000E-3,
,,,1.0620,184.00002E-3,
,,,1.0640,184.00002E-3,
,,,1.0660,184.00002E-3,
,,,1.0680,208.00000E-3,
,,,1.0700,248.00001E-3,
,,,1.0720,288.00002E-3,
,,,1.0740,336.00003E-3,
,,,1.0760,384.00000E-3,
,,,1.0780,448.000014E-3,
,,,1.0800,536.000013E-3,
,,,1.0820,616.000056E-3,
,,,1.0840,712.000012E-3,
,,,1.0860,784.000039E-3,
,,,1.0880,864.000022E-3,
,,,1.0900,912.000060E-3,
,,,1.0920,960.000038E-3,
,,,1.0940,984.000027E-3,
,,,1.0960,992.000043E-3,
,,,1.0980,992.000043E-3,
,,,1.1000,976.000071E-3,
,,,1.1020,952.000022E-3,
,,,1.1040,896.000028E-3,
,,,1.1060,840.000033E-3,
,,,1.1080,768.000007E-3,
,,,1.1100,680.000007E-3,
,,,1.1120,584.000051E-3,
,,,1.1140,504.000008E-3,
,,,1.1160,432.000011E-3,
,,,1.1180,376.00002E-3,
,,,1.1200,320.00002E-3,
,,,1.1220,272.00001E-3,
,,,1.1240,232.00001E-3,
,,,1.1260,208.00000E-3,
,,,1.1280,192.00000E-3,
,,,1.1300,192.00000E-3,
,,,1.1320,192.00000E-3,
,,,1.1340,192.00000E-3,
,,,1.1360,216.00001E-3,
,,,1.1380,256.00001E-3,
,,,1.1400,296.00000E-3,
,,,1.1420,336.00003E-3,
,,,1.1440,384.00000E-3,
,,,1.1460,464.000016E-3,
,,,1.1480,544.000030E-3,
,,,1.1500,632.000029E-3,
,,,1.1520,704.000056E-3,
